Round	Trial Num	TrialType	TrialOnset	ChoiceOnset	DecisionOnset	Feedback Onset	RT	Safe Bet	Low Bet	High Bet	High Bet Pos	Gamble Pos	Choice Pos	Gamble Choice	Outcome	Profit	TotalProfit	
32	69	gain	841.901541017869	841.9024260953884	846.5170183709124	848.5327934349771	4.614592275524046	0.3	0	1.26	bottom	right	right	gamble	bad	0.0	12.45	
33	81	gain	853.685456501029	853.6908591259271	863.6762418647413	0	0	0.5	0	0.84	bottom	left	right	gamble	NaN	0	12.45	
34	47	mix	871.6224600102287	871.6316384651582	874.5871244948939	876.6044608178199	2.9554860297357664	0	-1.1	2.2	top	left	left	gamble	bad	-1.1	11.35	
35	124	loss	881.8812125663972	881.8819693025434	884.8159646405838	884.8224376870785	2.933995338040404	-0.4	-0.89	0	bottom	right	left	safe	bad	-0.4	10.95	
36	129	loss	891.8388711831649	891.8395883246558	896.8777005871525	896.8846549136797	5.038112262496725	-0.4	-1.68	0	top	right	left	safe	bad	-0.4	10.55	
37	110	loss	907.5564911883557	907.5634161601774	912.0206216568477	912.0269571459503	4.457205496670213	-0.2	-1	0	top	left	right	safe	bad	-0.2	10.35	
38	16	mix	919.2447496951208	919.2531069018878	924.664533105446	926.6816185483476	5.4114262035582215	0	-0.8	0.24	bottom	left	left	gamble	bad	-0.8	9.55	
39	63	gain	931.7084200462559	931.7091337743914	934.1768164995592	936.1935872330796	2.4676827251678333	0.3	0	0.6	bottom	right	right	gamble	good	0.6	10.15	
40	18	mix	945.5393309933715	945.5401351748733	948.0043448327342	950.0209199822857	2.46420965786092	0	-0.8	0.42	top	right	right	gamble	good	0.42	10.57	
41	128	loss	954.9879010966397	954.9886527127237	958.1164810439222	958.1210801700363	3.1278283311985433	-0.4	-1.44	0	top	right	left	safe	good	-0.4	10.17	
42	134	loss	965.620788841974	965.6215254394338	968.9452607053681	968.951620429114	3.323735265934374	-0.5	-1.11	0	bottom	right	left	safe	bad	-0.5	9.67	
43	43	mix	980.0399237188394	980.0406749936519	982.3388484845054	984.3551973299473	2.2981734908535145	0	-0.8	1.6	top	right	right	gamble	good	1.6	11.27	
44	32	mix	988.642668653687	988.648876484076	994.4162390044075	996.4333671139902	5.767362520331517	0	-1.5	0.99	top	left	left	gamble	good	0.99	12.26	
45	5	mix	1001.3200888013234	1001.3254702635459	1004.9119038996287	1006.9273591343081	3.586433636082802	0	-0.3	0.2	top	left	left	gamble	bad	-0.3	11.96	
46	24	mix	1016.9566984459525	1016.9574514274136	1025.0869266921654	1027.1024454148137	8.129475264751818	0	-1.1	0.44	bottom	right	right	gamble	good	0.44	12.4	
47	147	loss	1031.8095718075056	1031.8176115742535	1034.6319559052354	1036.6478896892513	2.8143443309818394	-0.6	-1.9	0	top	left	left	gamble	bad	-1.9	10.5	
48	114	loss	1041.5536820145207	1041.5601919249748	1045.093706938671	1045.1001137664425	3.53351501369616	-0.3	-0.67	0	top	left	right	safe	bad	-0.3	10.2	
49	68	gain	1056.2389535128023	1056.2397320942837	1060.1370303380536	1062.153562820924	3.89729824376991	0.3	0	1.08	top	right	right	gamble	good	1.08	11.28	
50	6	mix	1066.2013375490205	1066.2568134411704	1070.165694492287	1072.1822563298047	3.908881051116623	0	-0.3	0.25	bottom	left	left	gamble	bad	-0.3	10.98	
51	12	mix	1077.3672890653834	1077.3730480423546	1083.2260070785997	1083.232386941032	5.852959036245011	0	-0.5	0.33	bottom	left	right	safe	good	0.0	10.98	
52	139	loss	1094.0048940381967	1094.0129703275743	1102.0347064379603	1104.0502565632924	8.021736110385973	-0.5	-2.1	0	top	left	left	gamble	good	0.0	10.98	
